Acapulco de Juárez,Date,Tijuana,Mexicali,Ensenada,La Paz,Los Cabos,Campeche,Ciudad del Carmen,Torreón,Saltillo,Piedras Negras,Monclova,Acuña,Ramos Arizpe,Colima,Manzanillo,Villa de Álvarez,Tuxtla Gutiérrez,Tapachula,San Cristóbal de las Casas,Chihuahua,Juárez (Chihuahua),Delicias,Cuauhtémoc (Chihuahua),Nuevo Casas Grandes,Azcapotzalco,Coyoacán,Cuajimalpa de Morelos,Gustavo A. Madero,Iztacalco,Iztapalapa,La Magdalena Contreras,Álvaro Obregón (CDMX),Tláhuac,Tlalpan,Xochimilco,Benito Juárez (CDMX),Cuauhtémoc (CDMX),Miguel Hidalgo,Venustiano Carranza (CDMX),Durango,Gómez Palacio (Durango),León,Irapuato,Celaya,Guanajuato,Salamanca,San Miguel de Allende,Chilpancingo de los Bravo,Pachuca de Soto,Tulancingo de Bravo,Guadalajara,Puerto Vallarta,Lagos de Moreno,Tlaquepaque,Zapopan,Toluca,Texcoco,Cuautitlán,Atizapán de Zaragoza,Coacalco de Berriozábal,Cuautitlán Izcalli,Chalco,Ecatepec de Morelos,Ixtapaluca,Metepec (Edomex),Huixquilucan,Naucalpan de Juárez,Tultitlán,Nezahualcóyotl,Los Reyes La Paz,Tlalnepantla de Baz,Tecámac,Lerma,Morelia,Uruapan,Lázaro Cárdenas (Michoacán),Cuernavaca,Tepic,Bahía de Banderas,Monterrey,San Pedro Garza García,Guadalupe (NL),San Nicolás de los Garza,Gral. Escobedo,Santa Catarina (NL),Apodaca,Oaxaca de Juárez,Puebla,Tehuacán,San Andrés Cholula,Querétaro,San Juan del Río (querétaro),Corregidora,Othón P. Blanco,Benito Juárez (quintana roo),Solidaridad,San Luis Potosí,Ciudad Valles,Soledad de Graciano Sánchez,Culiacán,Mazatlán,Ahome,Guasave,Salvador Alvarado,Hermosillo,Cajeme,Nogales (sonora),Guaymas,San Luis Río Colorado,Navojoa,Centro,Nuevo Laredo,Tampico,Reynosa,Matamoros (tamaulipas),Victoria (tamaulipas),Ciudad Madero,Altamira,Apizaco,Tlaxcala,Veracruz,Xalapa,Coatzacoalcos,Boca del Río,Mérida,Zacatecas,Fresnillo,Guadalupe (Zacatecas)
1094877,2020-12-01 00:00:00,5068909,4524365,1117781,1478642,1273282,635351,510690,2509739,3152617,492607,694362,309187,240452,505879,331958,175955,1157939,393904,164732,6086043,2250882,432099,539904,198828,6145204,2071556,914613,1461658,443260,1700239,219476,63772480,144651,2134067,271999,9878760,17355791,6881951,1161269,1248945,821974,2456498,734397,841332,928867,205361,220272,376830,1023826,178725,3938910,863632,109493,658152,4323241,1883375,280569,276690,726122,406247,939353,271033,1338085,304196,917130,821903,1975155,358321,615279,156316,1514717,420115,257177,2393491,429792,243796,1421627,712078,292581,7730878,2209037,1220709,1504148,593132,601151,1499428,759551,3556604,222006,414797,4138632,390034,518212,769752,3616958,1255765,2792330,271384,247618,4454383,1014179,896564,352078,122055,4458248,1163619,613978,363275,342707,364025,2292311,560216,1232572,1560645,861709,1628602,398267,270051,216939,191236,1095696,1493865,694498,748141,2976340,410829,175078,218673
964994,2021-01-01 00:00:00,4603469,4135916,1003755,1269282,1139816,515654,438055,2127626,2648791,437852,579948,270623,218277,443423,294774,160946,896033,302914,137872,5712995,2020337,406796,499444,180074,5342262,1640274,702032,1224421,353350,1383060,190628,56078026,133153,1924366,239870,9842341,14558977,5966886,968005,1137087,731596,2066346,629016,759400,784882,174867,206694,327238,741424,141890,3342745,768502,96515,562572,3379746,1482586,239767,229610,648746,324054,765806,229186,1159189,250957,751496,688346,1530707,334887,526414,139078,1218541,390536,172692,1810431,359491,209773,1097070,590186,283206,6257685,1713760,1017846,1213306,486993,503452,1251245,646888,2490527,177361,331710,3628391,358054,482561,706270,3267998,1196168,2238310,230619,235485,3967811,853700,715425,292308,103600,3811178,989499,542345,316877,330374,299131,1932565,496055,964571,1289358,770010,1405578,356085,239786,183630,159090,945844,1243836,548093,614211,2542442,355620,149870,191822
802546,2021-02-01 00:00:00,4581678,4057602,951961,1204688,1047767,475413,414383,1984019,2522339,404517,547465,247707,208507,393213,257686,145016,841902,276839,122301,5349126,1855244,356825,435309,159076,5571818,1760660,735267,1222692,328485,1411556,197876,59475704,119663,1894262,233119,8606488,12452223,6098535,914496,1024692,678344,1884955,584019,684575,744169,157402,191387,285273,726705,133333,3281122,659601,87974,517110,3385601,1615144,234902,201842,634230,361009,804610,220563,1147990,247407,792359,720265,1743553,308265,531549,132821,1285264,367645,203433,1750980,330142,193897,1093570,526704,237391,6135072,1736731,1027136,1184463,490623,492913,1235406,585627,2601499,171830,345601,3472904,327473,442701,635559,2914885,1024205,2044926,194503,187750,3699850,753200,674118,265285,95190,3751119,914647,510629,304815,297820,270498,1894380,437604,903792,1198611,686679,1297376,330807,220082,161882,141173,857895,1141449,504870,541943,2307117,330642,142887,189303
731560,2021-03-01 00:00:00,4180309,4274154,789885,1144094,764945,478359,359000,1610745,2262665,441613,562620,260130,179524,405699,215010,118980,787915,212006,117210,4614277,1495615,271106,385576,141927,6562460,1343695,650723,1131238,243025,1214128,199675,68130909,112533,1708611,233815,2536806,13885392,6393498,1037480,891296,553949,1608015,475015,464515,875350,128055,162770,294893,718604,120029,3249728,567778,71866,507127,3199834,1607713,210628,139764,478650,319781,723126,205876,1091185,205121,564909,503812,1436822,252890,513741,126455,1071933,348255,165082,1379836,291541,181496,949725,490875,219188,6661756,1796513,1067334,1122995,500484,495505,982616,519982,2293332,142006,343958,3262243,293586,407746,722154,2646389,969629,2010804,180850,194247,2290506,636974,536949,200993,78130,3729775,836538,502462,277489,279486,226718,1660023,384923,761958,1116690,551854,1459423,244494,161111,144669,130090,748493,1129078,434366,390829,2128405,338891,138807,180204
725473,2021-04-01 00:00:00,4148160,4004212,794822,1131829,790755,456818,352139,1571188,2180638,429103,570809,246916,165518,377657,222536,119691,749807,201664,116972,4399828,1443851,262293,362980,133467,6216036,1309881,611148,1098671,242820,1189281,193668,61607847,112404,1718864,225855,2549749,12640337,5664708,1076871,841388,524695,1605714,459422,450120,806010,126368,165840,272649,710717,112164,3077733,597018,68821,494641,3024351,1484577,199512,137652,460534,305373,703514,193285,1051975,201986,533452,480383,1419538,232929,481906,124860,1024242,335807,155189,1315264,283256,179140,923598,452734,239236,6382622,1878100,1056812,1096377,508297,465320,950062,515725,2222924,140470,341589,3248829,288249,393317,718479,2666303,989936,1989999,183634,210157,2130503,634802,547358,199150,73761,3588432,799688,487785,280224,283384,219617,1610866,391946,783879,1151826,533630,1389561,258489,169951,139594,120683,743291,1084403,434584,391706,2110259,320083,134071,171572
829373,2021-05-01 00:00:00,4567625,6256934,880953,1554388,1006373,563762,367978,4541664,3317898,462574,638670,316283,199498,443673,230367,129350,967190,236803,129567,5779211,1648148,290418,446808,147381,718598,1516754,758347,1405611,298159,1391232,217884,14544608,137137,1849512,266022,2742063,18812816,7309069,1262944,2571946,496366,1884919,539700,514856,1302063,143377,206248,314317,757482,131119,3658392,734646,85768,554574,9827775,3635308,221196,134144,546463,341636,893536,187939,1283382,234933,5108874,561937,1955059,246520,583383,136635,1166993,351128,170274,4420255,330704,187217,1666917,567770,263971,8119177,2177361,1232647,1309613,608918,446843,933675,684651,2752808,176024,389389,4438880,399844,417576,613238,3225612,1101151,2293280,225939,242766,5546597,782522,663302,206512,93353,6135283,895768,472700,311971,342769,237694,1863645,418656,889885,1299586,599772,1972613,316144,191569,165508,142516,846219,2737371,461704,447304,2626579,384866,170861,606501
703809,2021-06-01 00:00:00,4313515,4093054,867207,1166045,882243,457456,357931,1626667,2315741,425157,600902,261573,170476,394285,209881,141307,805991,218574,116633,4711738,1595677,280246,389228,147010,6741096,1438577,713723,1181652,265248,1252025,211661,56847445,112334,1728346,241939,2970998,23512866,6872086,1256226,934522,537939,1688861,481350,470152,844383,129044,169605,256842,756707,119228,3590547,637218,70977,514904,3305224,1611729,206800,145966,494700,318697,717054,209050,1108821,213100,580441,548807,1483374,232434,507881,124894,1119665,352529,166360,1363948,281054,178775,996210,490702,246637,7057678,2136122,1129918,1207325,552247,495045,1019611,534659,2350923,200111,364100,3398990,294303,420173,691882,2870586,1040563,2091461,187118,210215,2256357,661211,571645,204433,77006,3784652,828792,492879,297342,279850,222879,1692533,416609,814918,1220795,568145,1436978,266755,173979,144315,129811,820415,1136587,457931,414011,2207082,346922,143518,180126
1005290,2021-07-01 00:00:00,5620677,2803101,1305746,952285,1319437,520828,471720,1892520,2357036,560289,737115,309376,214003,424693,270868,176163,864263,336762,154604,4307006,2658022,338842,477004,171328,7495911,1933077,11200646,1642585,343242,1711888,267235,6187958,175626,2012881,299646,14056341,50701194,10453682,1741131,999425,596475,2570163,597777,651003,282779,167253,207858,207298,800268,141363,4423260,912523,90929,631563,3277013,1472960,251238,175944,694290,447921,901186,215229,1299381,314313,746033,722073,1753892,253514,775904,133701,1683123,441853,222119,1559236,333203,234348,1148965,520830,346061,5836641,2838471,1590646,1610097,743669,504179,1322587,600926,2578875,270140,488254,3779603,352329,499489,626771,3360510,1469527,2236219,206180,314216,2037180,930644,860411,242313,104003,3762639,1073157,568988,354022,386230,261723,2123517,571372,1026846,1429279,730818,960785,365135,231961,157030,139314,1049659,1079516,495360,539904,2572112,399896,150766,201836
809056,2021-08-01 00:00:00,5229783,2625263,1222958,944611,1193315,494318,429695,1875862,2370990,525962,732280,308860,213645,357531,232959,162370,797595,286159,124094,4045519,2660201,289895,433157,157410,8080628,1741305,12145307,1550543,327095,1628683,246004,4066973,169178,1854392,301524,15005258,71214781,11095287,1195465,900607,597316,2487204,572725,581671,248715,155980,195086,175705,723431,116209,3802280,755796,84807,614494,3209786,1530114,237960,166677,740442,417574,860816,201170,1185995,301037,730814,738948,1684528,238803,749152,129796,1620161,413387,199608,1511119,306032,225556,1036216,469360,274255,5638890,2997539,1588917,1596809,748351,497888,1319143,504153,2272624,252556,467738,3711576,352290,478904,594443,2812458,1206734,2039042,182559,296379,1913641,746235,844853,234750,105587,3485221,983912,550421,318888,350705,246134,1940372,498944,932080,1303193,730998,891493,327153,221185,147926,127711,909561,1018928,424837,465061,2468278,375127,144303,198399
767593,2021-09-01 00:00:00,5069069,2591765,1143140,926413,1074833,486239,465046,1800048,2296699,517567,702889,299859,213136,366941,250047,146980,790803,304104,128339,4022320,2593016,303598,435402,164059,7809004,1815450,11307432,1535225,320867,1590616,241869,5670944,168846,1917267,305677,15188034,64610718,10455337,1156963,896737,595259,2474947,550436,563952,240441,152150,192223,175973,721082,120648,3933369,686774,88598,595442,3359420,1422618,230983,168999,659306,405650,835252,201325,1165885,297276,714919,758580,1649911,244535,753281,131533,1572147,414633,190376,1488517,312910,224277,1031739,476320,236382,5503227,3018367,1518873,1541569,706812,484516,1266985,527527,2251598,228598,463560,3540707,326705,481916,564731,2625186,1124522,2012828,182459,281513,2023235,794675,836915,227498,100670,3441897,966682,523345,309653,344437,227712,1982703,511169,907395,1382031,700170,878184,320366,203740,149244,120072,952835,1040570,442635,468333,2425210,370364,143541,194881
879939,2021-10-01 00:00:00,4978442,2647128,1101414,1031625,1229825,511100,491109,1863650,2354011,518867,707738,303197,219312,390770,271143,153778,839887,322719,137540,4191056,2649668,317745,449804,160938,8230896,1944757,10905295,1620287,344900,1672171,255207,5581001,174843,1934720,317123,16523578,69813161,11648426,1261653,950141,606845,2617059,584331,607611,268636,159942,206905,205076,784612,129762,4297331,766197,93022,642210,4083065,1504317,246548,176413,695592,435929,914605,216760,1241446,326457,764671,768118,1785209,253739,793491,139589,1673016,434201,195723,1570707,339557,232423,1071247,518602,268878,5763763,3315062,1563649,1589334,709620,494332,1307418,564640,2413250,236200,507518,3749318,349742,493830,613296,2795971,1211272,2162650,197209,289771,2194090,875227,895208,243584,105655,3648468,1007636,549159,342649,348634,259829,2133911,495783,951365,1416548,689562,769042,327076,204604,105326,119587,998015,1109769,465748,511757,2553801,386585,151307,196650
892988,2021-11-01 00:00:00,4970355,4509706,959724,1406407,1126437,589560,425133,1920622,2683661,487590,663303,313166,188472,492635,265739,142557,985436,302420,155195,5171189,2016671,303996,430710,164696,9542685,1863504,879968,1453313,336667,1605051,230650,60129214,167556,1992708,301486,8243252,34922385,10225540,1590567,1023213,673629,2255889,574414,565255,1036243,162586,238588,339369,946846,144664,4575978,775081,78005,627166,4994083,2023440,253616,191285,578433,422388,889750,265994,1357508,274279,728577,750142,1864279,279811,636542,165865,1725288,419503,221593,1718439,335566,223504,1182934,611605,277880,8502827,2354574,1385774,1330002,659537,607165,1365209,697885,2970146,220679,474558,4038294,357767,503381,886938,3387973,1300614,2444837,224280,276414,2797437,811514,721476,244578,96950,4386134,998852,562932,322309,296539,278425,2202318,479834,971994,1316405,635674,1622212,299790,181834,163714,150956,977181,1406675,528165,516199,2869000,427595,157723,225525
1098849,2021-12-01 00:00:00,6317852,4636896,1039089,1523881,1206968,695835,498565,2122046,2957269,532992,764284,342562,191251,552004,294568,154369,1152559,364421,178798,5623926,2150989,348342,496094,190845,9839894,2110413,997697,1693003,356309,1833515,250141,55086765,180707,2309165,331751,9406425,41249612,10984864,1827326,1172433,733130,2362922,645414,667266,1088838,183509,233515,387001,1072254,165603,4867069,843853,84983,640674,4980384,2231813,294157,219644,637004,486912,981474,292857,1509241,318336,827809,774069,2145790,303189,733473,184885,1916014,467294,262104,1971552,375491,245766,1330648,695736,304155,8935461,2478719,1469268,1472670,699595,625646,1431103,776584,3387171,252686,514834,4367432,395467,539101,998479,3816828,1496378,2819626,257521,296025,3114177,943089,839037,279838,112883,4728042,1135195,595239,355513,327741,337606,2613466,534761,1164058,1421974,695898,1771606,330860,219162,188235,171055,1142835,1626655,652469,611527,3256568,475397,184121,238443
